full_text,label,tweet_tokens,tweet_tokens_wsw,tweet_tokens_stemmed
pdhl karawang adlh kota industri masa iya dana csr ratusan pabrik yg ada di sana gak bisa buat bikin jembatan toh itu juga bermanfaat punya buruh yg kerja di pabrik tsb amp jg masy yang terbantu di sekitar sana buat pak haji endang sebentar lagi auto didatangi oleh org pajak,1,"['pdhl', 'karawang', 'adlh', 'kota', 'industri', 'masa', 'iya', 'dana', 'csr', 'ratusan', 'pabrik', 'yg', 'ada', 'di', 'sana', 'gak', 'bisa', 'buat', 'bikin', 'jembatan', 'toh', 'itu', 'juga', 'bermanfaat', 'punya', 'buruh', 'yg', 'kerja', 'di', 'pabrik', 'tsb', 'amp', 'jg', 'masy', 'yang', 'terbantu', 'di', 'sekitar', 'sana', 'buat', 'pak', 'haji', 'endang', 'sebentar', 'lagi', 'auto', 'didatangi', 'oleh', 'org', 'pajak']","['pdhl', 'karawang', 'adlh', 'kota', 'industri', 'iya', 'dana', 'csr', 'ratusan', 'pabrik', 'jembatan', 'bermanfaat', 'buruh', 'kerja', 'pabrik', 'tsb', 'jg', 'masy', 'terbantu', 'haji', 'endang', 'sebentar', 'auto', 'didatangi', 'org', 'pajak']","['pdhl', 'karawang', 'adlh', 'kota', 'industri', 'iya', 'dana', 'csr', 'ratus', 'pabrik', 'jembatan', 'manfaat', 'buruh', 'kerja', 'pabrik', 'tsb', 'jg', 'masy', 'bantu', 'haji', 'endang', 'sebentar', 'auto', 'datang', 'org', 'pajak']"
wkwkwk baru terjadi kemaren beli tshirt bahkan biaya beaamppajak lebih mahal dr harga barangnya,0,"['wkwkwk', 'baru', 'terjadi', 'kemaren', 'beli', 'tshirt', 'bahkan', 'biaya', 'beaamppajak', 'lebih', 'mahal', 'dr', 'harga', 'barangnya']","['wkwkwk', 'kemaren', 'beli', 'tshirt', 'biaya', 'beaamppajak', 'mahal', 'dr', 'harga', 'barangnya']","['wkwkwk', 'kemaren', 'beli', 'tshirt', 'biaya', 'beaamppajak', 'mahal', 'dr', 'harga', 'barang']"
the new normal pajak naik harga pangankebutuhan pokok naik subsidi berkurang rupiah melemah,0,"['the', 'new', 'normal', 'pajak', 'naik', 'harga', 'pangankebutuhan', 'pokok', 'naik', 'subsidi', 'berkurang', 'rupiah', 'melemah']","['the', 'new', 'normal', 'pajak', 'harga', 'pangankebutuhan', 'pokok', 'subsidi', 'berkurang', 'rupiah', 'melemah']","['the', 'new', 'normal', 'pajak', 'harga', 'pangankebutuhan', 'pokok', 'subsidi', 'kurang', 'rupiah', 'lemah']"
lembaga anda detrimental terhadap perekonomian negara bukannya mendorong industri lokal agar bisa bersaing dengan barang impor malah lembaga anda membebani konsumen dengan pajak tidak jelas belum lagi pejabatpejabat lembaga anda yang terlihat jelas memakai barang sitaan,0,"['lembaga', 'anda', 'detrimental', 'terhadap', 'perekonomian', 'negara', 'bukannya', 'mendorong', 'industri', 'lokal', 'agar', 'bisa', 'bersaing', 'dengan', 'barang', 'impor', 'malah', 'lembaga', 'anda', 'membebani', 'konsumen', 'dengan', 'pajak', 'tidak', 'jelas', 'belum', 'lagi', 'pejabatpejabat', 'lembaga', 'anda', 'yang', 'terlihat', 'jelas', 'memakai', 'barang', 'sitaan']","['lembaga', 'detrimental', 'perekonomian', 'negara', 'mendorong', 'industri', 'lokal', 'bersaing', 'barang', 'impor', 'lembaga', 'membebani', 'konsumen', 'pajak', 'pejabatpejabat', 'lembaga', 'memakai', 'barang', 'sitaan']","['lembaga', 'detrimental', 'ekonomi', 'negara', 'dorong', 'industri', 'lokal', 'saing', 'barang', 'impor', 'lembaga', 'beban', 'konsumen', 'pajak', 'pejabatpejabat', 'lembaga', 'pakai', 'barang', 'sita']"
kalo ngeliat dr kejadian ini bener bener bingung deh misal ke ln trus emang bawa elektronik gadget dari indo nah pas pulang tuh ngeri difitnah kaya gini juga trus apakabar pelajar yg study abroad pas balik ke indo ya apa laptop yg beli disana ttp dikenain pajak,0,"['kalo', 'ngeliat', 'dr', 'kejadian', 'ini', 'bener', 'bener', 'bingung', 'deh', 'misal', 'ke', 'ln', 'trus', 'emang', 'bawa', 'elektronik', 'gadget', 'dari', 'indo', 'nah', 'pas', 'pulang', 'tuh', 'ngeri', 'difitnah', 'kaya', 'gini', 'juga', 'trus', 'apakabar', 'pelajar', 'yg', 'study', 'abroad', 'pas', 'balik', 'ke', 'indo', 'ya', 'apa', 'laptop', 'yg', 'beli', 'disana', 'ttp', 'dikenain', 'pajak']","['ngeliat', 'dr', 'kejadian', 'bener', 'bener', 'bingung', 'deh', 'ln', 'trus', 'emang', 'bawa', 'elektronik', 'gadget', 'indo', 'pas', 'pulang', 'ngeri', 'difitnah', 'kaya', 'gini', 'trus', 'apakabar', 'pelajar', 'study', 'abroad', 'pas', 'indo', 'laptop', 'beli', 'disana', 'ttp', 'dikenain', 'pajak']","['ngeliat', 'dr', 'jadi', 'bener', 'bener', 'bingung', 'deh', 'ln', 'trus', 'emang', 'bawa', 'elektronik', 'gadget', 'indo', 'pas', 'pulang', 'ngeri', 'fitnah', 'kaya', 'gin', 'trus', 'apakabar', 'ajar', 'study', 'abroad', 'pas', 'indo', 'laptop', 'beli', 'sana', 'ttp', 'dikenain', 'pajak']"
messi belajarlah urusan pajak dari ahlinya,0,"['messi', 'belajarlah', 'urusan', 'pajak', 'dari', 'ahlinya']","['messi', 'belajarlah', 'urusan', 'pajak', 'ahlinya']","['messi', 'bajar', 'urus', 'pajak', 'ahli']"
kalau anies cak imin bergabung ke pemerintah jika nasdem pkb merapat ke istana masih ada pks yg selalu bersama kalian kita dn kami tolak pajak motor naik tolak subsidi kwh di cabut,0,"['kalau', 'anies', 'cak', 'imin', 'bergabung', 'ke', 'pemerintah', 'jika', 'nasdem', 'pkb', 'merapat', 'ke', 'istana', 'masih', 'ada', 'pks', 'yg', 'selalu', 'bersama', 'kalian', 'kita', 'dn', 'kami', 'tolak', 'pajak', 'motor', 'naik', 'tolak', 'subsidi', 'kwh', 'di', 'cabut']","['anies', 'cak', 'imin', 'bergabung', 'pemerintah', 'nasdem', 'pkb', 'merapat', 'istana', 'pks', 'dn', 'tolak', 'pajak', 'motor', 'tolak', 'subsidi', 'kwh', 'cabut']","['anies', 'cak', 'imin', 'gabung', 'perintah', 'nasdem', 'pkb', 'rapat', 'istana', 'pks', 'dn', 'tolak', 'pajak', 'motor', 'tolak', 'subsidi', 'kwh', 'cabut']"
,0,[],[],[]
sebenernya rakyat gpp kok bayar pajak atau bea masuk barang tuh asal yang jelas aja itungannya gimana dan penggunaannya buat apa males juga semuasemua dipungut pajak atau bea masuk tapi pelayanannya masih bikin emosi terlebih masih ada aja pegawainya yang korupsi,0,"['sebenernya', 'rakyat', 'gpp', 'kok', 'bayar', 'pajak', 'atau', 'bea', 'masuk', 'barang', 'tuh', 'asal', 'yang', 'jelas', 'aja', 'itungannya', 'gimana', 'dan', 'penggunaannya', 'buat', 'apa', 'males', 'juga', 'semuasemua', 'dipungut', 'pajak', 'atau', 'bea', 'masuk', 'tapi', 'pelayanannya', 'masih', 'bikin', 'emosi', 'terlebih', 'masih', 'ada', 'aja', 'pegawainya', 'yang', 'korupsi']","['sebenernya', 'rakyat', 'gpp', 'bayar', 'pajak', 'bea', 'masuk', 'barang', 'itungannya', 'gimana', 'penggunaannya', 'males', 'semuasemua', 'dipungut', 'pajak', 'bea', 'masuk', 'pelayanannya', 'emosi', 'pegawainya', 'korupsi']","['sebenernya', 'rakyat', 'gpp', 'bayar', 'pajak', 'bea', 'masuk', 'barang', 'itungannya', 'gimana', 'guna', 'males', 'semuasemua', 'pungut', 'pajak', 'bea', 'masuk', 'layan', 'emosi', 'pegawai', 'korupsi']"
alasan makin banyak orang bomat ama pajak dan lebih milih mbayar penyeludup dll kayaknya asik kalo aku bikin digital productnya mobile app buat seludupan barang dan ngehindarin bea cukai isinya kurir dan smugglers antar benua,0,"['alasan', 'makin', 'banyak', 'orang', 'bomat', 'ama', 'pajak', 'dan', 'lebih', 'milih', 'mbayar', 'penyeludup', 'dll', 'kayaknya', 'asik', 'kalo', 'aku', 'bikin', 'digital', 'productnya', 'mobile', 'app', 'buat', 'seludupan', 'barang', 'dan', 'ngehindarin', 'bea', 'cukai', 'isinya', 'kurir', 'dan', 'smugglers', 'antar', 'benua']","['alasan', 'orang', 'bomat', 'ama', 'pajak', 'milih', 'mbayar', 'penyeludup', 'dll', 'kayaknya', 'asik', 'digital', 'productnya', 'mobile', 'app', 'seludupan', 'barang', 'ngehindarin', 'bea', 'cukai', 'isinya', 'kurir', 'smugglers', 'benua']","['alas', 'orang', 'bomat', 'ama', 'pajak', 'milih', 'mbayar', 'seludup', 'dll', 'kayak', 'asik', 'digital', 'productnya', 'mobile', 'app', 'seludup', 'barang', 'ngehindarin', 'bea', 'cukai', 'isi', 'kurir', 'smugglers', 'benua']"
nyata dunia sdh robah qiblat bukti penguasa dunia ke skrg cina sbb dia mo merubah  berubah nasib tp qt wargany malas mo kaya gandain uangjudolngemis tp cina sukses dri krja kras qt msh suka di adudomba mental misquin pejabatny korup pemerintahny tdk produktif muhasabahdiri aj,0,"['nyata', 'dunia', 'sdh', 'robah', 'qiblat', 'bukti', 'penguasa', 'dunia', 'ke', 'skrg', 'cina', 'sbb', 'dia', 'mo', 'merubah', 'berubah', 'nasib', 'tp', 'qt', 'wargany', 'malas', 'mo', 'kaya', 'gandain', 'uangjudolngemis', 'tp', 'cina', 'sukses', 'dri', 'krja', 'kras', 'qt', 'msh', 'suka', 'di', 'adudomba', 'mental', 'misquin', 'pejabatny', 'korup', 'pemerintahny', 'tdk', 'produktif', 'muhasabahdiri', 'aj']","['nyata', 'dunia', 'robah', 'qiblat', 'bukti', 'penguasa', 'dunia', 'skrg', 'cina', 'sbb', 'mo', 'merubah', 'berubah', 'nasib', 'tp', 'qt', 'wargany', 'malas', 'mo', 'kaya', 'gandain', 'uangjudolngemis', 'tp', 'cina', 'sukses', 'dri', 'krja', 'kras', 'qt', 'msh', 'suka', 'adudomba', 'mental', 'misquin', 'pejabatny', 'korup', 'pemerintahny', 'produktif', 'muhasabahdiri', 'aj']","['nyata', 'dunia', 'robah', 'qiblat', 'bukti', 'kuasa', 'dunia', 'skrg', 'cina', 'sbb', 'mo', 'rubah', 'ubah', 'nasib', 'tp', 'qt', 'wargany', 'malas', 'mo', 'kaya', 'gandain', 'uangjudolngemis', 'tp', 'cina', 'sukses', 'dri', 'krja', 'kras', 'qt', 'msh', 'suka', 'adudomba', 'mental', 'misquin', 'pejabatny', 'korup', 'pemerintahny', 'produktif', 'muhasabahdiri', 'aj']"
stinger to immo day gold,0,"['stinger', 'to', 'immo', 'day', 'gold']","['stinger', 'to', 'immo', 'day', 'gold']","['stinger', 'to', 'immo', 'day', 'gold']"
gak heran gw yg kerja di pajak pada masuk neraka kerjaan haram dikerjain,0,"['gak', 'heran', 'gw', 'yg', 'kerja', 'di', 'pajak', 'pada', 'masuk', 'neraka', 'kerjaan', 'haram', 'dikerjain']","['heran', 'gw', 'kerja', 'pajak', 'masuk', 'neraka', 'kerjaan', 'haram', 'dikerjain']","['heran', 'gw', 'kerja', 'pajak', 'masuk', 'neraka', 'kerja', 'haram', 'dikerjain']"
waras el nino biaya hidup melonjak daya beli menurun penghasilan stagnan kenaikan beban pajak korupsi stabil lapangan kerja terbatas kepastian hukum tak tentu,0,"['waras', 'el', 'nino', 'biaya', 'hidup', 'melonjak', 'daya', 'beli', 'menurun', 'penghasilan', 'stagnan', 'kenaikan', 'beban', 'pajak', 'korupsi', 'stabil', 'lapangan', 'kerja', 'terbatas', 'kepastian', 'hukum', 'tak', 'tentu']","['waras', 'el', 'nino', 'biaya', 'hidup', 'melonjak', 'daya', 'beli', 'menurun', 'penghasilan', 'stagnan', 'kenaikan', 'beban', 'pajak', 'korupsi', 'stabil', 'lapangan', 'kerja', 'terbatas', 'kepastian', 'hukum']","['waras', 'el', 'nino', 'biaya', 'hidup', 'lonjak', 'daya', 'beli', 'turun', 'hasil', 'stagnan', 'naik', 'beban', 'pajak', 'korupsi', 'stabil', 'lapang', 'kerja', 'batas', 'pasti', 'hukum']"
enak bgt ya kalo punya keluarga orang pajak  becuk pasti ada lah yg dpt barang gonimah,0,"['enak', 'bgt', 'ya', 'kalo', 'punya', 'keluarga', 'orang', 'pajak', 'becuk', 'pasti', 'ada', 'lah', 'yg', 'dpt', 'barang', 'gonimah']","['enak', 'bgt', 'keluarga', 'orang', 'pajak', 'becuk', 'dpt', 'barang', 'gonimah']","['enak', 'bgt', 'keluarga', 'orang', 'pajak', 'becuk', 'dpt', 'barang', 'gonimah']"
kenapa ya orang kritis pada pemerintah dibilang ga legowo trus kalo ada kebijakan tai dan kita bayar pajak menggerakkan ekonomi negara masak ga boleh kritis,0,"['kenapa', 'ya', 'orang', 'kritis', 'pada', 'pemerintah', 'dibilang', 'ga', 'legowo', 'trus', 'kalo', 'ada', 'kebijakan', 'tai', 'dan', 'kita', 'bayar', 'pajak', 'menggerakkan', 'ekonomi', 'negara', 'masak', 'ga', 'boleh', 'kritis']","['orang', 'kritis', 'pemerintah', 'dibilang', 'legowo', 'trus', 'kebijakan', 'tai', 'bayar', 'pajak', 'menggerakkan', 'ekonomi', 'negara', 'masak', 'kritis']","['orang', 'kritis', 'perintah', 'bilang', 'legowo', 'trus', 'bijak', 'tai', 'bayar', 'pajak', 'gerak', 'ekonomi', 'negara', 'masak', 'kritis']"
 hope you are my setoran pajak,1,"['hope', 'you', 'are', 'my', 'setoran', 'pajak']","['hope', 'you', 'are', 'my', 'setoran', 'pajak']","['hope', 'you', 'are', 'my', 'setor', 'pajak']"
sama kasusnya kayak aku menang giveaway mainan dari uk kena pajak rb jadinya setelah nego disuruh pegawai becuknya bikin invoice palsu wlwkkw parah harga barangnya kalau di indo itu sekitar jt jadi ya tebus ae lah hitung beli mainan diskon,0,"['sama', 'kasusnya', 'kayak', 'aku', 'menang', 'giveaway', 'mainan', 'dari', 'uk', 'kena', 'pajak', 'rb', 'jadinya', 'setelah', 'nego', 'disuruh', 'pegawai', 'becuknya', 'bikin', 'invoice', 'palsu', 'wlwkkw', 'parah', 'harga', 'barangnya', 'kalau', 'di', 'indo', 'itu', 'sekitar', 'jt', 'jadi', 'ya', 'tebus', 'ae', 'lah', 'hitung', 'beli', 'mainan', 'diskon']","['kasusnya', 'kayak', 'menang', 'giveaway', 'mainan', 'uk', 'kena', 'pajak', 'rb', 'nego', 'disuruh', 'pegawai', 'becuknya', 'invoice', 'palsu', 'wlwkkw', 'parah', 'harga', 'barangnya', 'indo', 'jt', 'tebus', 'ae', 'hitung', 'beli', 'mainan', 'diskon']","['kasus', 'kayak', 'menang', 'giveaway', 'main', 'uk', 'kena', 'pajak', 'rb', 'nego', 'suruh', 'pegawai', 'becuk', 'invoice', 'palsu', 'wlwkkw', 'parah', 'harga', 'barang', 'indo', 'jt', 'tebus', 'ae', 'hitung', 'beli', 'main', 'diskon']"
aku jg mau jadi setoran pajak,0,"['aku', 'jg', 'mau', 'jadi', 'setoran', 'pajak']","['jg', 'setoran', 'pajak']","['jg', 'setor', 'pajak']"
nih cek perbedaannya ini lah kenapa lu dikenakan denda administrasi di dokumen bc import regularcnbc manifest harganya rp sedangkan invoice pembelian lu rp negara rugi krn ada indikasi penghilangan nilai pajak,0,"['nih', 'cek', 'perbedaannya', 'ini', 'lah', 'kenapa', 'lu', 'dikenakan', 'denda', 'administrasi', 'di', 'dokumen', 'bc', 'import', 'regularcnbc', 'manifest', 'harganya', 'rp', 'sedangkan', 'invoice', 'pembelian', 'lu', 'rp', 'negara', 'rugi', 'krn', 'ada', 'indikasi', 'penghilangan', 'nilai', 'pajak']","['cek', 'perbedaannya', 'lu', 'dikenakan', 'denda', 'administrasi', 'dokumen', 'bc', 'import', 'regularcnbc', 'manifest', 'harganya', 'rp', 'invoice', 'pembelian', 'lu', 'rp', 'negara', 'rugi', 'indikasi', 'penghilangan', 'nilai', 'pajak']","['cek', 'beda', 'lu', 'kena', 'denda', 'administrasi', 'dokumen', 'bc', 'import', 'regularcnbc', 'manifest', 'harga', 'rp', 'invoice', 'beli', 'lu', 'rp', 'negara', 'rugi', 'indikasi', 'hilang', 'nilai', 'pajak']"
eung mmmmh mpsh akh,0,"['eung', 'mmmmh', 'mpsh', 'akh']","['eung', 'mmmmh', 'mpsh', 'akh']","['eung', 'mmmmh', 'mpsh', 'akh']"
ini cara bea cukai menghitung pajaknya bagaimana ya berapa persen dari nilai invoice kerjanya kok macam orang idiot sepatu seharga juta bisa kena pajak juta,0,"['ini', 'cara', 'bea', 'cukai', 'menghitung', 'pajaknya', 'bagaimana', 'ya', 'berapa', 'persen', 'dari', 'nilai', 'invoice', 'kerjanya', 'kok', 'macam', 'orang', 'idiot', 'sepatu', 'seharga', 'juta', 'bisa', 'kena', 'pajak', 'juta']","['bea', 'cukai', 'menghitung', 'pajaknya', 'persen', 'nilai', 'invoice', 'kerjanya', 'orang', 'idiot', 'sepatu', 'seharga', 'juta', 'kena', 'pajak', 'juta']","['bea', 'cukai', 'hitung', 'pajak', 'persen', 'nilai', 'invoice', 'kerja', 'orang', 'idiot', 'sepatu', 'harga', 'juta', 'kena', 'pajak', 'juta']"
halah bayar pajak ujung nya cm dipake buat memperkaya yg di atas bkn buat bikin indo jd lbh maju,0,"['halah', 'bayar', 'pajak', 'ujung', 'nya', 'cm', 'dipake', 'buat', 'memperkaya', 'yg', 'di', 'atas', 'bkn', 'buat', 'bikin', 'indo', 'jd', 'lbh', 'maju']","['halah', 'bayar', 'pajak', 'ujung', 'cm', 'dipake', 'memperkaya', 'bkn', 'indo', 'lbh', 'maju']","['halah', 'bayar', 'pajak', 'ujung', 'cm', 'dipake', 'kaya', 'bkn', 'indo', 'lbh', 'maju']"
ini bukan pajak lagi tapi upeti babiii makan noh duit haram ga berkah besarin anak pake duit gaji lo pada kampret,0,"['ini', 'bukan', 'pajak', 'lagi', 'tapi', 'upeti', 'babiii', 'makan', 'noh', 'duit', 'haram', 'ga', 'berkah', 'besarin', 'anak', 'pake', 'duit', 'gaji', 'lo', 'pada', 'kampret']","['pajak', 'upeti', 'babiii', 'makan', 'noh', 'duit', 'haram', 'berkah', 'besarin', 'anak', 'pake', 'duit', 'gaji', 'lo', 'kampret']","['pajak', 'upeti', 'babiii', 'makan', 'noh', 'duit', 'haram', 'berkah', 'besarin', 'anak', 'pake', 'duit', 'gaji', 'lo', 'kampret']"
guys bisa gak kalian jadi manusia hidup baik baik jangan saling membenci jangan berbuat kecurangan jangan melanggar peraturan perundang undangan emang sulit kah tolong hidup damai ya pinky promise,1,"['guys', 'bisa', 'gak', 'kalian', 'jadi', 'manusia', 'hidup', 'baik', 'baik', 'jangan', 'saling', 'membenci', 'jangan', 'berbuat', 'kecurangan', 'jangan', 'melanggar', 'peraturan', 'perundang', 'undangan', 'emang', 'sulit', 'kah', 'tolong', 'hidup', 'damai', 'ya', 'pinky', 'promise']","['guys', 'manusia', 'hidup', 'membenci', 'berbuat', 'kecurangan', 'melanggar', 'peraturan', 'perundang', 'undangan', 'emang', 'sulit', 'kah', 'tolong', 'hidup', 'damai', 'pinky', 'promise']","['guys', 'manusia', 'hidup', 'benci', 'buat', 'curang', 'langgar', 'atur', 'undang', 'undang', 'emang', 'sulit', 'kah', 'tolong', 'hidup', 'damai', 'pinky', 'promise']"
kesalahan nominal cif kenapa ditanggung customer bukannya itu kesalahan jasa logistik terus denda sanksi administrasi kenapa gede banget bangsat kalkulasi nominalnya bisa transparan gak kerja yg halal lah bikin aturan yg jelas gaji dari pajak rakyat sok keras,0,"['kesalahan', 'nominal', 'cif', 'kenapa', 'ditanggung', 'customer', 'bukannya', 'itu', 'kesalahan', 'jasa', 'logistik', 'terus', 'denda', 'sanksi', 'administrasi', 'kenapa', 'gede', 'banget', 'bangsat', 'kalkulasi', 'nominalnya', 'bisa', 'transparan', 'gak', 'kerja', 'yg', 'halal', 'lah', 'bikin', 'aturan', 'yg', 'jelas', 'gaji', 'dari', 'pajak', 'rakyat', 'sok', 'keras']","['kesalahan', 'nominal', 'cif', 'ditanggung', 'customer', 'kesalahan', 'jasa', 'logistik', 'denda', 'sanksi', 'administrasi', 'gede', 'banget', 'bangsat', 'kalkulasi', 'nominalnya', 'transparan', 'kerja', 'halal', 'aturan', 'gaji', 'pajak', 'rakyat', 'sok', 'keras']","['salah', 'nominal', 'cif', 'tanggung', 'customer', 'salah', 'jasa', 'logistik', 'denda', 'sanksi', 'administrasi', 'gede', 'banget', 'bangsat', 'kalkulasi', 'nominal', 'transparan', 'kerja', 'halal', 'atur', 'gaji', 'pajak', 'rakyat', 'sok', 'keras']"
tentu ini bertujuan agar pelaporan nilai barang impor sesuai bayangin aja kalau misal pajak harusnya satu juta tapi dilaporkan cuma ribu maka ada selisih yang cukup besar maka dendanya juga akan semakin besar info detil cek pp,0,"['tentu', 'ini', 'bertujuan', 'agar', 'pelaporan', 'nilai', 'barang', 'impor', 'sesuai', 'bayangin', 'aja', 'kalau', 'misal', 'pajak', 'harusnya', 'satu', 'juta', 'tapi', 'dilaporkan', 'cuma', 'ribu', 'maka', 'ada', 'selisih', 'yang', 'cukup', 'besar', 'maka', 'dendanya', 'juga', 'akan', 'semakin', 'besar', 'info', 'detil', 'cek', 'pp']","['bertujuan', 'pelaporan', 'nilai', 'barang', 'impor', 'sesuai', 'bayangin', 'pajak', 'juta', 'dilaporkan', 'ribu', 'selisih', 'dendanya', 'info', 'detil', 'cek', 'pp']","['tuju', 'lapor', 'nilai', 'barang', 'impor', 'sesuai', 'bayangin', 'pajak', 'juta', 'lapor', 'ribu', 'selisih', 'denda', 'info', 'detil', 'cek', 'pp']"
ini pajak apa malak,0,"['ini', 'pajak', 'apa', 'malak']","['pajak', 'malak']","['pajak', 'malak']"
perubahan dan status quo tema yang menarik status quo masih kuat dan bertambah kuat oposisi gadungan oposisi sejati perseteruan drama akan menghiasi persandiwaraan politik yang dikhawatirkan tentang pajak yang meninggi dan luasnya objek pajak melambungnya harga pangan,0,"['perubahan', 'dan', 'status', 'quo', 'tema', 'yang', 'menarik', 'status', 'quo', 'masih', 'kuat', 'dan', 'bertambah', 'kuat', 'oposisi', 'gadungan', 'oposisi', 'sejati', 'perseteruan', 'drama', 'akan', 'menghiasi', 'persandiwaraan', 'politik', 'yang', 'dikhawatirkan', 'tentang', 'pajak', 'yang', 'meninggi', 'dan', 'luasnya', 'objek', 'pajak', 'melambungnya', 'harga', 'pangan']","['perubahan', 'status', 'quo', 'tema', 'menarik', 'status', 'quo', 'kuat', 'bertambah', 'kuat', 'oposisi', 'gadungan', 'oposisi', 'sejati', 'perseteruan', 'drama', 'menghiasi', 'persandiwaraan', 'politik', 'dikhawatirkan', 'pajak', 'meninggi', 'luasnya', 'objek', 'pajak', 'melambungnya', 'harga', 'pangan']","['ubah', 'status', 'quo', 'tema', 'tarik', 'status', 'quo', 'kuat', 'tambah', 'kuat', 'oposisi', 'gadungan', 'oposisi', 'sejati', 'seteru', 'drama', 'hias', 'sandiwara', 'politik', 'khawatir', 'pajak', 'tinggi', 'luas', 'objek', 'pajak', 'lambung', 'harga', 'pangan']"
mungkin si buyer request invoice dikecilin dari harga jt jadi rb pikir buyer biar ga kena pajak impornya gede tapi lu anjing sih sanksi administrasi kena juta pantes org legoso yg kerja  beacukai megang lambo,0,"['mungkin', 'si', 'buyer', 'request', 'invoice', 'dikecilin', 'dari', 'harga', 'jt', 'jadi', 'rb', 'pikir', 'buyer', 'biar', 'ga', 'kena', 'pajak', 'impornya', 'gede', 'tapi', 'lu', 'anjing', 'sih', 'sanksi', 'administrasi', 'kena', 'juta', 'pantes', 'org', 'legoso', 'yg', 'kerja', 'beacukai', 'megang', 'lambo']","['buyer', 'request', 'invoice', 'dikecilin', 'harga', 'jt', 'rb', 'pikir', 'buyer', 'kena', 'pajak', 'impornya', 'gede', 'lu', 'anjing', 'sanksi', 'administrasi', 'kena', 'juta', 'pantes', 'org', 'legoso', 'kerja', 'beacukai', 'megang', 'lambo']","['buyer', 'request', 'invoice', 'dikecilin', 'harga', 'jt', 'rb', 'pikir', 'buyer', 'kena', 'pajak', 'impor', 'gede', 'lu', 'anjing', 'sanksi', 'administrasi', 'kena', 'juta', 'pantes', 'org', 'legoso', 'kerja', 'beacukai', 'megang', 'lambo']"
narikin pajak pariwisata dikali berapa orang indo yg ga seberapa ini bandingkan dengan duit korupsi trilyunan yg bisa kamu tagih dari koruptor yg selalu ada kasusnya tiap hari tapi kenapa yahhh koruptor tuh ga selalu diminta balik uang yg dicuri hmmmm kenapa yahhh,0,"['narikin', 'pajak', 'pariwisata', 'dikali', 'berapa', 'orang', 'indo', 'yg', 'ga', 'seberapa', 'ini', 'bandingkan', 'dengan', 'duit', 'korupsi', 'trilyunan', 'yg', 'bisa', 'kamu', 'tagih', 'dari', 'koruptor', 'yg', 'selalu', 'ada', 'kasusnya', 'tiap', 'hari', 'tapi', 'kenapa', 'yahhh', 'koruptor', 'tuh', 'ga', 'selalu', 'diminta', 'balik', 'uang', 'yg', 'dicuri', 'hmmmm', 'kenapa', 'yahhh']","['narikin', 'pajak', 'pariwisata', 'dikali', 'orang', 'indo', 'bandingkan', 'duit', 'korupsi', 'trilyunan', 'tagih', 'koruptor', 'kasusnya', 'yahhh', 'koruptor', 'uang', 'dicuri', 'hmmmm', 'yahhh']","['narikin', 'pajak', 'pariwisata', 'kali', 'orang', 'indo', 'banding', 'duit', 'korupsi', 'trilyunan', 'tagih', 'koruptor', 'kasus', 'yahhh', 'koruptor', 'uang', 'curi', 'hmmmm', 'yahhh']"
korupsi di cukaipajak haramnya kuadrat melakukan tindakan haram di pekerjaan haram neraka jalur express,0,"['korupsi', 'di', 'cukaipajak', 'haramnya', 'kuadrat', 'melakukan', 'tindakan', 'haram', 'di', 'pekerjaan', 'haram', 'neraka', 'jalur', 'express']","['korupsi', 'cukaipajak', 'haramnya', 'kuadrat', 'tindakan', 'haram', 'pekerjaan', 'haram', 'neraka', 'jalur', 'express']","['korupsi', 'cukaipajak', 'haram', 'kuadrat', 'tindak', 'haram', 'kerja', 'haram', 'neraka', 'jalur', 'express']"
pajak  lipat dr harga barang ini mah pemalakan tp versi elit aja,0,"['pajak', 'lipat', 'dr', 'harga', 'barang', 'ini', 'mah', 'pemalakan', 'tp', 'versi', 'elit', 'aja']","['pajak', 'lipat', 'dr', 'harga', 'barang', 'mah', 'pemalakan', 'tp', 'versi', 'elit']","['pajak', 'lipat', 'dr', 'harga', 'barang', 'mah', 'mala', 'tp', 'versi', 'elit']"
pajak apa pemalakan bjir sampe jt,0,"['pajak', 'apa', 'pemalakan', 'bjir', 'sampe', 'jt']","['pajak', 'pemalakan', 'bjir', 'sampe', 'jt']","['pajak', 'mala', 'bjir', 'sampe', 'jt']"
kronologis sepatu seharga jutaan di denda bea cukai sebesar an juta harusnya seluruh pegawai pajak kena audit harta kekayaannya,0,"['kronologis', 'sepatu', 'seharga', 'jutaan', 'di', 'denda', 'bea', 'cukai', 'sebesar', 'an', 'juta', 'harusnya', 'seluruh', 'pegawai', 'pajak', 'kena', 'audit', 'harta', 'kekayaannya']","['kronologis', 'sepatu', 'seharga', 'jutaan', 'denda', 'bea', 'cukai', 'an', 'juta', 'pegawai', 'pajak', 'kena', 'audit', 'harta', 'kekayaannya']","['kronologis', 'sepatu', 'harga', 'juta', 'denda', 'bea', 'cukai', 'an', 'juta', 'pegawai', 'pajak', 'kena', 'audit', 'harta', 'kaya']"
