id_str,full_text
1782626422592504113,bener kata sal memang lebih baik jadi org penting tpi lebih penting jadi org baik . karna yg ditimbang nanti amal kebaikan y tetap baik org baik untuk org yg udah di reminder tpi masih julid serahlu deh mo ngapain soalnya dosa kek pajak ditanggung masing2 
1782659566515388727,Hadiah dari LN tetap harus menyertakan invoice pembelian dan bayar pajak+BM sesuai aturan. Sehingga yg ngasih hadiah mungkin ga nyaman juga expose nilai hadiah. 
1782627044247101715,@PartaiSocmed @beacukaiRI Viral sepatu online Rp10 juta kena pajak Rp31 juta ini penjelasan Bea Cukai https://t.co/fAuCxiCCgL
1782438716583325900,Dan untuk menutupinya pajak motor akan dinaikkan ... Whooshhhhhhhh Lanjutkan 
1782702219382698009,okay ini baru banget kejadian minggu lalu paket vinyl w EN312 887484JP total ada 5 qty di dalem 1 paket pas dibuka wakwaw cuma 3 isinya pajak impor yang dibayar? tentunya dengan ketentuan 5 qty dengan rate baru pula yang mahal skrg w tanya KEMANA 2 VINYL W YANG ILANG WOY!!
1782599718377574782,Pajak mati masih bisa dihidupin di samsat Kalo mati rasa dihidupin dimana??
1782692976734695904,@seluruhdiriku @seganhidup_ @beacukaiRI @ChopsWoo Tingkat eneg masyarakat ke instansi pemerinta macam bea cukai pejabat pajak udah sampe kaya gini percuma nulis panjang lebar kalimat bagus. Ujung ujungnya dapet bacot kontol :(.
1782560086843683243,aku jg pernah kena waktu itu katanya pajak tekstil ga sebesar ini sih tp tax aku jd 2 kali lipat pdhl isinya cm album kpop
1782687733674385800,@pakaipeci Mending merdeka saja utk rakyat yg mempunyai sda melimpah percuma juga rakyat juga ga nikmati hasil pejabat2 aja yg kenyang rakyatnya cuma kebagian byr pajak
1782610443619729783,ini bangsat banget demi. 2022 gua dapet kado yeezy dari london nyampe sini malah ditagih pajak yang lebih gede dari harga barang aslinya yang dmn gua dapet gratis juga. mana di rincian pajak kena pajak penghasilan pula like wtf hope everyone who corrupt our taxes rot in hell
1782604413959557408,@bacottetangga_ Pdhl Karawang adlh kota industri masa iya dana CSR ratusan pabrik yg ada di sana gak bisa buat bikin jembatan toh itu juga bermanfaat punya buruh yg kerja di pabrik tsb &amp; jg masy yang terbantu di sekitar sana Buat Pak Haji Endang sebentar lagi auto didatangi oleh org pajak
1782681462904602632,@CoachJustinL @PartaiSocmed @prastow wkwkwk baru terjadi kemaren beli tshirt bahkan biaya bea&amp;pajak lebih mahal dr harga barangnya https://t.co/4s5rwTSmAD
1782601733904224418,The New Normal - pajak naik - harga pangan/kebutuhan pokok naik - subsidi berkurang - Rupiah melemah
1782453038151553286,@beacukaiRI Lembaga anda detrimental terhadap perekonomian negara. Bukannya mendorong industri lokal agar bisa bersaing dengan barang impor malah lembaga anda membebani konsumen dengan pajak tidak jelas Belum lagi pejabat-pejabat lembaga anda yang terlihat jelas memakai barang sitaan.
1782484379006271671,kalo ngeliat dr kejadian ini bener bener bingung deh misal ke LN trus emang bawa elektronik gadget dari indo nah pas pulang tuh ngeri difitnah kaya gini juga. trus apakabar pelajar yg study abroad pas balik ke indo ya apa laptop yg beli disana ttp dikenain pajak?
750843178647822336,Messi Belajarlah urusan pajak dari ahlinya =)) https://t.co/3wcm286KMR https://t.co/xOIZGUE6Ak
1782622649836802062,@naaooollll Kalau Anies Cak İmin bergabung ke pemerintah Jika Nasdem PKB merapat ke Istana Masih Ada PKS yg selalu bersama kalian kita dn kami tolak Pajak motor naik Tolak subsidi KWh 400 di Cabut https://t.co/UEjxJ3MAXe
1782439660347633802,️️
1782630942852727243,Sebenernya rakyat gpp kok bayar pajak atau bea masuk barang tuh. Asal yang jelas aja itungannya gimana dan penggunaannya buat apa. Males juga semua-semua dipungut pajak atau bea masuk tapi pelayanannya masih bikin emosi terlebih masih ada aja pegawainya yang korupsi.
1782552190584070228,@WidasSatyo alasan makin banyak orang bomat ama pajak dan lebih milih mbayar penyeludup dll .. kayaknya asik kalo aku bikin digital productnya mobile app buat seludupan barang dan ngehindarin bea cukai isinya kurir dan smugglers antar benua
1782589138988151195,@Gunawan75_ nyata dunia sdh robah qiblat bukti penguasa dunia ke2 skrg cina sbb dia mo merubah n berubah nasib tp qt wargany malas mo kaya gandain uang/judol/ngemis tp cina sukses dri krja kras qt msh suka di adudomba mental misquin pejabatny korup pemerintahny tdk produktif muhasabahdiri aj https://t.co/DrpbNIEjya
1782439813569773662,Stinger to immo day 1 @ImMikeGOKU Gold 3 https://t.co/OleTNAUfuk https://t.co/jYAzPbpTTQ
1782462528813211731,@ladymitrescu Gak heran gw yg kerja di pajak pada masuk neraka kerjaan haram dikerjain
1782638210730123543,@abu_waras El Nino 2025 : 1. Biaya Hidup melonjak 2. Daya beli menurun 3. Penghasilan stagnan 4. Kenaikan beban Pajak 5. Korupsi Stabil 6. Lapangan kerja terbatas 7. Kepastian hukum tak tentu
1782634493880471692,@fajarnugros enak bgt ya kalo punya keluarga orang pajak n becuk. pasti ada lah yg dpt barang gonimah
1782612749169938636,@Petetsofa @realfedinuril Kenapa ya orang kritis pada pemerintah dibilang ga legowo trus kalo ada kebijakan tai dan kita bayar pajak + menggerakkan ekonomi negara masak ga boleh kritis?
1782463399806550404,I hope you are my setoran pajak
1782610883581300973,Sama kasusnya kayak aku menang giveaway mainan dari UK kena pajak 500rb jadinya setelah nego disuruh pegawai becuknya bikin invoice palsu wlwkkw parah.. Harga barangnya kalau di Indo itu sekitar 3.5jt.. Jadi ya tebus ae lah hitung2 beli mainan diskon 
1782377302074237113,aku jg mau jadi setoran pajak
1782548393233187206,@PartaiSocmed @prastow Nih Cek Perbedaannya ini lah kenapa lu dikenakan denda administrasi Di dokumen BC 2.0 (Import Regular/CN)/BC 1.1 (Manifest) Harganya $ 553 6141 = Rp 8.808.000 33 sedangkan Invoice pembelian lu Rp 10.301.000 00 = $ 647 45443 Negara Rugi krn ada indikasi penghilangan nilai pajak https://t.co/0XZJz78WTJ
1782435758953177263,eung . . mMMmh mpsh . . AkH !
1782617610976444716,Ini cara bea cukai menghitung pajaknya bagaimana ya? Berapa persen dari nilai invoice? Kerjanya kok macam orang idiot sepatu seharga 10 juta bisa kena pajak 31 juta.
1782591230016381316,Halah bayar pajak ujung2nya cm dipake buat memperkaya yg di atas bkn buat bikin indo jd lbh maju :)
1782573770269737344,Ini bukan pajak lagi tapi upeti babiii! Makan noh duit haram ga berkah besarin anak pake duit gaji lo pada kampret
1782445805225595264,Guys bisa gak kalian jadi manusia hidup baik baik jangan saling membenci jangan berbuat kecurangan jangan melanggar peraturan perundang undangan emang sulit kah? Tolong hidup damai ya? Pinky promise? 
1782456854251229454,Kesalahan nominal CIF kenapa ditanggung customer bukannya itu kesalahan jasa logistik? Terus denda sanksi administrasi kenapa gede banget bangsat kalkulasi nominalnya bisa transparan gak? Kerja yg halal lah bikin aturan yg jelas. Gaji dari pajak rakyat sok keras.
1782634556279198066,Tentu ini bertujuan agar pelaporan nilai barang impor sesuai. Bayangin aja kalau misal pajak harusnya satu juta tapi dilaporkan cuma 200 ribu maka ada selisih yang cukup besar. maka dendanya juga akan semakin besar Info detil cek PP 39/2019
1782528671028478095,@ladymitrescu Ini pajak apa malak https://t.co/2tlIcaXBmg
1782561783590649990,Perubahan dan status Quo tema yang menarik. Status Quo masih kuat dan bertambah kuat. Oposisi gadungan oposisi sejati perseteruan drama akan menghiasi persandiwaraan politik. Yang dikhawatirkan tentang pajak yang meninggi dan luasnya objek pajak melambungnya harga pangan 
1782489693394960824,@beacukaiRI Mungkin si buyer request invoice dikecilin dari harga 8jt jadi 500rb pikir buyer biar ga kena pajak impornya gede tapi lu anjing sih sanksi administrasi kena 24juta. pantes org legoso yg kerja d beacukai megang lambo
1782443277213651003,narikin pajak pariwisata dikali berapa orang indo yg ga seberapa ini BANDINGKAN dengan duit korupsi Trilyunan yg bisa kamu tagih dari koruptor yg selalu ada kasusnya tiap hari tapi kenapa yahhh koruptor tuh ga selalu diminta balik uang yg dicuri hmmmm kenapa yahhh
1782466094147699076,@xathrya Korupsi di cukai/pajak.. Haramnya kuadrat melakukan tindakan haram di pekerjaan haram.. neraka jalur express
1782560444772966456,@ladymitrescu Pajak 3x lipat dr harga barang ini mah pemalakan tp versi elit aja:)
1782542357319364629,@ladymitrescu pajak apa pemalakan bjir sampe 32jt https://t.co/1NgfPlcb0S
1782634389765276031,Kronologis sepatu seharga 10 jutaan di denda Bea Cukai sebesar 30 an juta Harusnya seluruh pegawai Pajak kena audit harta kekayaannya https://t.co/HTxr7jQxXF
1782327418822578564,Solusi penyelesaian masalah sosial di Bali adalah dengan iuran turis (pajak wisatawan). Sekarang kan sudah dipungut Rp. 150.000 untuk membantu mengatasi masalah sampah. Apa perlu dipungut lagi Rp. 150.000 untuk membantu masalah air. Lalu lagi Rp. 150.000 untuk masalah
1782373119543677233,Who wants to be my Setoran Pajak??
1782465018333888932,Emang gabisa balik belajar islamic law aja ya 
1782494336925544483,a muchos les va a joder este comentario pero es la mentalidad correcta R4P3 0R B3 R4P3D
1782557112180301848,@WidasSatyo Pajak d atas 50% ini d hitung gmana sih jd hampir 2 kali lipat harga beli totalnya
1782477269178654864,@ladymitrescu Instansi paling2 dibenci rakyat indo selain DPR ya bea cukai dan pajak. Meledak deh itu perut bnyk makanin uang gak berkah
1782477534111858874,Bang @jokoanwar tolong bikin spin off film siksa kubur tapi ceritanya tentang azab petugas pajak dan bea cukai 
1782574020644204850,@lifelineosu suck my dick nlgga
1782544154385653789,@alvinlie21 Kok PolitikAnggaran dan sistim perpajakan jadi kacau balau ya ? . Masak 1 obyek pajak yaitu transaksi pembelian tiket pesawat yg sdh kena Pajak PPn harus ditambah beban pungutan pariwisata. Lha kenapa engga diambilkan saja dari bagian penerimaan Pajak Ppn ? @prastow
1782461330298900574,How boss is this then? Big love and thanks to the incredibly talented @rudkin_abigail
1782553878199955966,@andreasharsono Nah ini dia kerja bagus polisi yg kita bayar dgn uang pajak untuk menjaga keadilan. Kwooonnnt
1782452476035452966,@lhalimawan666 pajak mahal mahal utang negara ga kelar kelar
1782579283116077118,@Heraloebss @DitjenPajakRI apasih yang didapat ketika masyarakat bayar pajak ? mendapat rasa aman juga tidak
1782610195111383115,Bagaimana jika @beacukaiRI dan @KemenBUMN berkolaborasi bikin usaha jasa ekspor impor? Daripada menambah pemasukan kas negara dari keawaman kepabeanan &amp; perpajakan mending mengutipnya dari jual jasa yang meringankan kepusingan warga (yang awam bea &amp; pajak).
1782529577904161090,Never in my life have I wanted to be the setoran pajak so bad.
1782623016226365808,Menuju indonesia emas. Padahal tema lomba2 dlu variatif ke langkah2 strategi reformasi fenomena/problematika Jdi klo klen liat ada tarif pajak diturunin coba cek kebijakan lain kli aja jstru ada pungutan atau aturan 'malak' lain wkwk. Mnurut gw 5thn rasio pajak gbakal trun
1782548437290152304,@lhalimawan666 Ladang basah terbanyak buat dicuri duitnya selain sektor energi(tambang minyak btubara emas) adalah beacukai &amp; pajak. Pmrintah dpt apbn banyk yh dri 2 institusi ini pajak dan beacukai. ribuan triliun dri 2 itu karena sektor energi udah dikuasai para jendral jendral/purn. 
1782358793877368996,genjot pajak bisa genjot memek gabisa ada? adaaa
1782601234853326921,Beli barang online dr luar pajak mmg lumayan. Terakhir beli barang harga $113 kena pajak 800an ribu. Tapi gmn lg di sini gak ada smntr dibutuhkan.
1782603131672748051,Ini dia kebijakan bandit. Nggak ngerti lagi. Dulu ramai tuh barang hadiah (piala) yg dikirim dari negara penyelenggara (seharga Rp0) si penerimanya dipalak pajak juga. Buku bukti cetak dari penerbit luar yg dikirim buat mas @gnolbo juga dimintain pajak ya?
1782420669038510123,Better pake airmail biasa. Kalau ada komplikasi terkait pajak bisa dateng kantor pajak setempat buat banding disertain bukti. Kalo pake jasa 2 itu mereka udah bayarin duluan + biaya administrasi untuk hal yang bisa lu bayar via tokped jadi kalo mau banding ya sulit.
1782581829742342253,@savicali Informasi CIF (cost insurance freight) lebih remdah dari nilai sebenarnya ada pemalsuan bea maka kena denda sesuai UI yg berlaku. Terlepas dari brengseknya oknum pejabat pajak kita.
1782463128405696933,Si bcuk syalan itu blgnya semua yg masuk ke Indo kena pajak trs temenku bilang di JP mah barang pemberian diatas 200.000 yen baru kena pajak kita diatas $3 ya kalau ga salah??? Udah kena pajak.
1782598844804690055,@memefess Udah kalo gak dibayar bisa masuk penjara/denda giliran dibayar malah dikorupsi/dananya tidak disalurkan buat masyarakat. Siapa yg cita2nya ngebakar rumah pegawai pajak.
1782583476853842369,@ladymitrescu gakan pernah lupa pernah dapet GIFT BUKU yang harusnya BUKU ga kena pajak tetep disuruh bayar juga :) udah ajuin keberatan dari @beacukaiRI nya direfund tapi suruh ngajuin juga ke kantor pajak buat refund pajaknya dan DITOLAK sama @DitjenPajakRI makan noh duit ga halal
1782522221723885770,pamiętam jak oglądałam hl u multiego i w jednym odc nagle mu pajak na ryj wyskoczył i tak jak kocham pajaki to wtedy pierdollem ze strachu
1782537869279805866,@alvinlie21 Ini negara ngemis malak atau gimana koq pungutan berasa maksa? Padahal komponen di tiket sudah byk mulai dr Asuransi PSC Pajak dll. Blm lagi maskapai harus bayar landing fee parking fee garbarata fuel counter per pax cucs dll.
1782467138013495361,@ladymitrescu bayar pajak kaya ngerampok warganya sendiri bgstt ujung-ujungnya duit pajaknya di korup pejabat @beacukaiRI
1782530346439065810,@chefbane1 Habis pilpres... Terbitlah segala pajak
1782447925127434735,@geloraco Masih ada 200 juta rakyat yang bisa di peras lewat Pajak dan aneka setoran
1782528561947275579,Becuk akan minta invoice asli dan bukti pembayaran. Kalau memang gift berikan bukti yg menyatakan gift. Kalau seperti itu yg akan dikenakan seharusnya hanya bea masuk/pajak tekstil (25%) dan PPN (11%) kecuali harga &gt; USD 1500 maka ada PPh Impor (15%). Dan pengalinyabukan lagi-
1782544431557820863,@rifkiyanadtya @anonjawa @andreassnip Kenapa si kalo ada yang kritik pemerintah pejabat pasti; Udah kontribusi apa kamu sama Indonesia? Lah kita mah rakyat yang udah diperas sama pajak masi juga disuruh memajukan Indonesia. Terus pejabat ngapain kalo masi rakyatnya juga yang harus berkontribusi? Korup 3000 T???
1782606629520937329,@BERAXnews @beacukaiRI Mampus aja lah kalo modelan pajak isinya bgini cacat jd eneg musti bayar pAjAk
1782593573302817194,@hotradero Rada aneh klo klaimnya salah input dari 553 ke 35. Antara buyer mau klaim harga rendah biar lolos pajak gede atau emang salah di DHLnya..
1782598460065427470,@UGM_FESS Ya harus terpampang lah namanya orang itu pake pajak masyarakat
1782462216450736551,@rgkkesalahan @ladymitrescu yang bedebah itu Kemenkeu itu lembaga udah narikin pajak seenaknya. ngasih amnesti seenaknya. skg bikin PMK juga tolol. Becuk ini emg ada oknum tapi aturannya emg Kemenkeu tolol yg buat. Mereka yg gabisa yakinin org bayar pajak jadi kejar target semuanya aturan tolol.
1782462944514818518,@5rick @tanyakanrl Bukan biaya pajak tapi biaya palak
1782584634741768516,@hakatarub @beacukaiRI PPh nanti bisa jadi kredit pajak yg mengurangi pajak tahunannya jadi sebenernya ya cuma pajak yg dibayar di awal aja misal PPh impor 100k ya nanti klo pajak tahunan doi sejuta ya ntar cuma bayar 900k aja
1782453863087473095,Lu bayar pajak dan dendanya kenegara target terpenuhi tukin naik Lu bayar seperempat dendanya ke ordal anak mereka beli balenciaga Lu gk tebus itu barang barangnya dijual dan dibagi2 internally
1782566773512101951,@beacukaiRI Bacot ah
1782581402430820566,@liaasister @KinkinAsikin1 @SulaimanJati2 Masih jadi pilihan utama kok di peras melalui pajak 
1782465180192080130,@ladymitrescu Otak saya nge-lag bagaimana bisa harga barang+ongkir+asuransi dengan total 670$ / Rp 10.720.000 bisa disuruh bayar pajak jadi 32jt 
1782530299878097128,@beacukaiRI min kalo bea masuk &amp; pajak impor gk dibayar barangnya ke mana? jawab jujur min 
1782585333131198515,@snslmi @ladymitrescu bukan ga mungkin kak. emg kenyataannya gt. beli barang misal 1jt pajak bea masuk + pajak impor barangnya dll bisa sampe diatas 1jt (diatas harga barangnya) wkwk prnh ngalamin soalnya beli tas 400rb kena cukai dll nya 800rb an
1782407629341700355,Oleh karena itu anggaran tersebut perlu diefektifkan dari sisi penerimaan yang bersumber dari pajak dan bukan pajak (PNBP). Untuk itu Prabowo dan Gibran membutuhkan terobosan konkret dalam upaya meningkatkan penerimaan negara dari dalam negeri.
1782491851112710648,@beacukaiRI @ladymitrescu Masuk neraka lo semua sama pegawai pajak juga. Gw doain jadi bahan bakarnya neraka kalian. Mau ngejar dunia sampai kapan? Sampai nyawa lo semua di kerongkongan?
1782589746772050034,@__Astari @andikamalreza Mungkin sekarang dia @nikkoilham sadar ketakutan kita sejak awal ya salah satunya itu. Makanya dihapus dah kayak inul waktu itu juga hapus tweet yang curhat soal pajak hiburan itu.
1782563812962603363,@savicali Dalam islam hukumnya apa ya menarik pajak/bea dengan total nyaris 3x lipat harga pokoknya? This feels like robbery. 
1782432146826895554,@BuchroniK @Budiady5 Kalo rakyat bersatu ga mau bayar pajak bagaimana ?atau lebih baik merdeka perwilayah biar kemakmuran itu merata di setiap wilayah ...
1782517851439677523,@CoachJustinL @PartaiSocmed @prastow siap siap koch bentar lagi semua dipajakin semua pajak naik wkwkwkwk janji wapres baru tuh
1782582166649807003,@de_dwa Soalnya INA mahal pajak +++ lainnya tete benge Kalau tiket ga soldout promotor pada takut merugi
1782298066546307251,Sender disuruh lapor SPT tahun 2023 sama perusahaan padahal baru gabung awal tahun ini dan posisi cuma Admin ga ada background pajak sama sekali. Gimana ya ini mana katanya deadline akhir bulan ini work!
1782318427224367370,Pemilik kendaraan bermotor di Jawa Barat bisa mendapat potongan harga saat membayar pajak kendaraan yang mereka miliki. Ada program diskon PKB yang ditawarkan Bapenda Jabar. &gt;&gt; https://t.co/j2Tif3MG9n #detikoto #otomotif #pajakkendaraan #bapendajabar https://t.co/tupdpYEmjR
1782470592660455608,@CoachJustinL @PartaiSocmed @prastow Bangke juga kalo pajak masuk = harga barang
1782533087685165128,@ydsalf @ladymitrescu Kl di baca memang sanksi nya lebih ke efek jera sih. Agak susah juga dg persepsi krn hadiah ga ush kena pajak krn nanti yg masuk ke indo bakal banyak tiba2 sebagai hadiah
1782531393429618723,@ukie717 @geloraco @CutSarina5 yg masalah rakyat yg disuruh bayar hutangnya melalui kenaikan pajak
1782441831105794391,@roundhatboy @beacukaiRI gw pernah impor sepatu bola beberpa kali dari london aman2 aja krn harga yg w cantumin sesuai gw paham sih yg beli gak mau kena bayar pajak sesuai aturan jadi dia cantumin harga 37 dolar aslinya 553 dolar jauh banget cuy.
1782447009406099849,@DokterTifa Isu ttg dokter yg ga prl kuliah recruitmen KAI dgn ipk 3 5 dan tdk ada kenaikan gaji guru baik asn aplg honorer. Itu indikasi ke arah kesana. Lambat laun semua akan digantikan oleh tenaga aseng. Diakhir jkw menjabat kluar kebijakan hebat pajak naik penggusuran &amp;ekonomi sulit
1782461861763613159,@lhalimawan666 Ya kan pajak dinaikin buat naikin gaji pejabat ygy Soal performa kerja itu urusan belakangan
1782471411560546600,@ladymitrescu wkwkwk nggak kaget dulu tahun 2016n dapet giveaway sepatu bola + Jersey dari UK aja dikenain pajak 800rb sampe orang UKnya sendiri kaget sama negara ini 
1782475018313793840,@Ngaadauang @beacukaiRI tetap harus di denda dong tapi yang masuk akal. masuk akal gak kalau sepatu senilai 10 juta tapi didenda 24 juta? coba logikamu dipakai. pasti yg kena denda lebih pilih beli lagi dengan harga asli+pajak paling 13 juta. nah sepatu pertama yg gak diambil jadi mainan siapa ????
1782491237192433994,@nasi_meng @ladymitrescu salah kak. Kalau gift declare barangnya dengan harga yg mendekati soalnya kalo nanti ditetapin harga yang seharusnya besar sanksi administrasinya senilai proporsi perbedaan antara pajak yg harus dibayar dengan yang diberitahukan. Makin tinggi selisihnya makin besar pajaknya
1782438170237546611,@kiwisuperfruit7 @beacukaiRI Jangan bayar pajak doang bayar denda juga!!!
1782562937858900003,@NOTASLIMBOY 5. rakyat di peras dengan kenaikan pajak....buat nombokin rezim ugal ugalan jokowi...mateklah..kau rakyat
1782555145999704314,@Lasuardi @kura2giok @ladymitrescu Gw juga pernah dapat gift gratis awalnya gw denial bro tp setelah di pikir2 iya juga bisa aja semua orang bilang barangnya dari liar gratis supaya mge hindari pajak dll
1782452175916106205,@PaimoMontok tax ratio =penerimaan pajak/pdb. tax ratio 12 % berati penerimaan pajak harus besar. siap joget ya jangan mengeluh jika pajak gede
1782313281874755770,info sertifikasi pajak atau akutansi yang trusted dimana work!
1782346446823710811,teman².. jaga kesehatan sehat selalu ya.. sdh baca badan sdh ini itu tp ttp harus 'bayar pajak' sehat sehat sehat selalu kalian.. 
1782453327604924636,China raup Rp11 ribu triliun dari pajak kuartal 1 https://t.co/KPk0Ntn6oj
1782342221800550626,Cara Blokir Kendaraan Online biar Terhindar Pajak Progresif https://t.co/1lWTnjGzDq
1785543941976404334,Siang min @kring_pajak sudah seminggu lebih daftar npwp tapi belum dapet email file kartu npwp. https://t.co/MZwG6pDKdT
1785322366421377375,PPATK menemukan uang anggaran proyek PSN 500T masuk ke kantong pejabat @jokowi Bancakan APBN nih ye...? Bagaimana kasus gratifikasi pajak 3000 triliun menkeu anda jeng sri Mulyani....? Kok mendem....??? Dolar tinggi sebab negara dimiskinkan anda dan pejabatnya...! Parah...! https://t.co/x1tR0gbFCx
1784918806286201042,@snbtfess ini yaa caranya sender.. liat dulu totalan yang dia beli apa aja. terus dikali pajak dehh! yang dia bayar ya harga + pajak yang dikenakan. goodluck yaa say https://t.co/nVL4zKX3YE
1785523309263942068,Fs vespa ps strada non sein 1986 Pajak off Cat restorasi ngikutin ori Mesin bawaan lahir Kelistrikan on Isepan ori Surat-surat akur atas bawah Lebih detail dm yes. https://t.co/8AHpVdzQ4o
1784964986177257794,Anyink Jepang udah bisa pedang-pedangan sambil terbang. Sementara di mari korupsi kolusi nepotism kagak kelar kelar. Duit pajak ujung2nya dipake buat skinkeran anak bini pejabrut korup bgst. Dapet mainan dari luar negri dipajekin pulak. Asulalalallaa~~ https://t.co/Mbji9zxrvW
1785362157271482749,Jadi akademia di Belanda contohnya emang gabisa kaya.. dan harus bayar pajak mulai 40% gaji. Tapi gapapa karena kamu nitipin uangmu ke pihak yang tepat. Uangnya jadi sistem pendidikan yang bagus jadi subsidi anak dana budget anak jadi amnesty pajak waktu kamu ambil KPR. Dsb.
1785544687841128634,@_L0KA mo di jejali fakta smp ke pengadilan ahirat g bakal mempan tuhan smp turun ke muke dia juga g bakal takut hanya ini yg mereka takuti oknum korup SAMPAH‼️maling ngerugiin bangsa sndiri uang di simpan ke LN?yg dpt pajak LN?qt dpt ampas&amp;apes?kas negara jebol?naikin pajak qt yg kena https://t.co/Z6nfQ7iwP9
1785272021758427403,@txtdrimedia hey jelata...lu g boleh iri itu arti kata definisi penikmat pajak yg sesungguhnya https://t.co/QOXvZ3WmCB
1785294705842085929,Banyak temen dan keluarga gue yang kerja sama perusahaan asing tapi tinggal di Indo dan ga ada satupun yg sejahat ini company transparansi potongan untuk pajak (dan asuransi) jelas dan mereka terima bener-bener bersih pendapatan jujur ini levelnya udah manipulatif!
1782307300851741014,Cover Jabodetabek Bandung Semarang Solo Surabaya Medan Palembang Pinjaman KTA BANK Asing maksimal 300 juta .Syarat KTP CC NPWP .Atau bisa pakai bukti potong pajak 1721 A1.Karyawan&amp;wiraswasta Proses cepat&amp;mudah disetujui Ayo guys yg butuh KTA DM aja atau wa langsung 082213452343 https://t.co/f1OlqUxPCT
1782381731653259656, Sesungguhnya pelaku/pemungut pajak (diadzab) di neraka - HR Ahmad 4/109 Abu Dawud kitab Al-Imarah : 7
1782353750964752708,Bayar Pajak Bumi dan Bangunan (PBB) merupakan kewajiban bagi pemilik tanah dan bangunan. Dapatkan kemudahan dalam membayar PBB melalui BRImo! Ikuti langkah-langkahnya dan bayar tagihan PBB tepat waktu. #Jeda #BRImo #BRImoMudahSerbaBisa https://t.co/qF38FAP8t0
1785545008470466590, kita open buat joki tugas atau joki ujian perpajakan / pajak dan akuntansi yaah! https://t.co/Xg2TdQWKko
1784069962753311150,Pemerintah secara resmi mencabut aturan mengenai batasan barang kiriman #PerjuanganBP2MIUntukPMI https://t.co/PeGRPp2xK0
1782406448317972620,Ayo bayar pajak. https://t.co/iT10FRxD1x
1785550799034290569,Wts ticket hammersonic Harga earlybird no pajak Punya sendiri Tokped ready Ktp ready
1783356882398396666,Ngurusin pajak dari komunitas yang sering bermasalah ini https://t.co/BAYY8JLDzn
1772261836819492950,Para pekerja kelas menengah semua misuh sama potongan pajak di gajian bulan ini. Makin marah ketika inget pajak kita dikorupsi cuma biar keluarganya punya style kayak gini https://t.co/v7UUbJwrTq
1267458279883538432,Belanja online kena pajak. Netflix kena pajak. Makan kena pajak. Penghasilan kena pajak. Punya kendaraan kena pajak. Pas nyetir lewat jalan aspal hasil pajak kena lobang. ‍️
1460971663428784129,Adegan dewasa 18+: -Bayar cicilan KPR -Ngisi token listrik yg bunyi dari semalem -Bayar pajak kendaraan -Susah cari kerja Apalagi?
1771568036950024645,Dulu bgt dosen s1 gw pameran di luar negeri. Karya dibuat di indo dan dibawa ke luar. Pas pulang dengan artworknya disuruh bayar pajak Lah kan itu karya dia sndiri? Iya katanya itu benda berharga jd harus bayar pajek Akhirnya itu artworknya dibiarin lalu ditebus bbrapa 
1785528119430087016,Skrg negara lagi butuh duit di luar pajak utk melaksanakan program makan siang gratis dll. Kantong Bajitol bisa diandalkan krn nilainya lebih besar dari 11 ribu trilyun. Ayo Bajitol! Keluarkan isi kantongmu! Atau cuma kamu sendiri yg pake buat dinego sendiri?
1769282490949320804,Gw dan istri kenal seseorang yg punya track record suka pinjem ke temen2 atau saudara2nya. Salah satunya ke istri gw Dibalikin? Ya kadang balik kadang kagak. Nah kmaren istri dimintain tolong laporin pajak. Kita minta lah bukti potongnya dan kebuka gaji mereka total 27juta.
1627966151769858050,Jenggggg jengggggggg pelaku merupakan anak dari Rafael Alun Trisambodo Kepala Bagian Umum Kanwil DJP Jaksel II. Akanya naik rubicon kerennn... Ada motor harly juga... Pejabat pajak yg kaya banget ya. Tolong di CCin ke KPK dan Kejaksaan pejabat kita kaya raya ya
1563932343978848257,Di wakanda yg paling mahal dari nyekolahin anak di sekolah super mahal &amp; elit itu adalah koneksi. Kapan lagi bisa bikin anak lu sesirkel sama calon-calon pengemplang pajak bos judi makelar kasus mafia tanah perampok SDA koruptor dll. Itu pas gede bakal susah dicari semua.
1628249986218754049,Nyari rejeki kena potong pajak penghasilan. Mau jajan kena pajak pertambahan nilai. Nyari rejekinya pake motor motornya kena pajak kendaraan. Nyicil rumah kena pajak bumi &amp; bangunan. Pas akad kena bea perolehan hak atas tanah &amp; bangunan. Segalanya dipajakin.
1136474665314992128,pajak pajak apa yang bikin sedih? mencintai tapi tax bisa memiliki hehehe 
1284362854804512768,Menkeu Sri Mulyani mengeluhkan: Anggaran pendidikan Indonesia itu habis buat menggaji guru-guru yang nggak kompeten. Kalau definisi korupsi adalah habisin uang pajak-rakyat tanpa ngasih timbal-balik yang sepadan kepada rakyat korupsi terbesar itu dilakukan oleh kaum guru.
1784793417471684938,DJP mengedepankan integritas dalam menjalankan tugas dan fungsi. Hal ini terlihat dari hasil SPI DJP Tahun 2023. Dengan nilai indeks penilaian integritas di atas 77 5 DJP bersama Kemenkeu berhasil mempertahankan status Terjaga yang merupakan predikat tertinggi. https://t.co/xSvgUPFm20
1634548822067257346,aku inget temenku yang pengusaha pernah ditelfon langsung oleh orang pajak gara-gara ada mobil baru yg parkir depan kantornya. beli mobil baru ya pak? teliti banget kalo sama rakyat. orang dalam institusinya sendiri kelakuan bedebah baru ketahuan setelah heboh. bgst.
